username,track_name,artist,rank,playcount
Septimusmith,Die with a Smile,Lady Gaga & Bruno Mars,10,3
lustforloveless,Headphones On,Addison Rae,1,17
lustforloveless,Bluebird,Lana Del Rey,2,10
lustforloveless,"Henry, Come On",Lana Del Rey,3,10
lustforloveless,Aquamarine,Addison Rae,4,8
lustforloveless,Hampstead,Ariana Grande,5,8
lustforloveless,High Fashion,Addison Rae,6,5
lustforloveless,Relationships,HAIM,7,5
lustforloveless,Bedtime Story,Madonna,8,5
lustforloveless,Home,Adriatique,9,4
lustforloveless,If You Get Lonely,Aly & AJ,10,4
CaioRenato,Sober to Death,Car Seat Headrest,1,6
CaioRenato,The Devil in I,Slipknot,2,5
CaioRenato,Be Quiet and Drive (Far Away),Deftones,3,3
CaioRenato,Sextape,Deftones,4,3
CaioRenato,In the End,Linkin Park,5,3
CaioRenato,Fake Plastic Trees,Radiohead,6,3
CaioRenato,Let Down,Radiohead,7,3
CaioRenato,Before I Forget,Slipknot,8,3
CaioRenato,A Forest,The Cure,9,3
CaioRenato,titles,twikipedia,10,3
TB8S,Swoop,Haley Heynderickx,1,7
TB8S,Ayan's Song,Haley Heynderickx,2,6
TB8S,Foxglove,Haley Heynderickx,3,6
TB8S,Gemini,Haley Heynderickx,4,6
TB8S,Jerry's Song,Haley Heynderickx,5,6
TB8S,Mouth of a Flower,Haley Heynderickx,6,6
TB8S,Redwoods (Anxious God),Haley Heynderickx,7,6
TB8S,Seed of a Seed,Haley Heynderickx,8,6
TB8S,Sorry Fahey,Haley Heynderickx,9,6
TB8S,Spit In The Sink,Haley Heynderickx,10,6
TheBeatles1966S,Heart Of Texas,Billy Joe Shaver,1,3
TheBeatles1966S,Live Forever,Billy Joe Shaver,2,3
TheBeatles1966S,Blind Spot,Bruce Springsteen,3,2
TheBeatles1966S,A Stone Only Rolls Downhill,OK Go,4,2
TheBeatles1966S,Don't Let It Get You Down,America,5,1
TheBeatles1966S,Highway in the Wind,Arlo Guthrie,6,1
TheBeatles1966S,Sing For The Song - Bonus Track,Badfinger,7,1
TheBeatles1966S,Georgia on a Fast Train,Billy Joe Shaver,8,1
TheBeatles1966S,If I Give My Soul,Billy Joe Shaver,9,1
TheBeatles1966S,Oklahoma Wind,Billy Joe Shaver,10,1
slick1ru2,Holdin' On to Yesterday,Ambrosia,1,2
slick1ru2,Your Song,Elton John,2,2
slick1ru2,Breezin',George Benson,3,2
slick1ru2,I Just Wanna Stop,Gino Vannelli,4,2
slick1ru2,I Keep Forgettin' (Every Time You're Near),Michael McDonald,5,2
slick1ru2,Sad Eyes - Remastered 2002,Robert John,6,2
slick1ru2,Christmas Island Tests,William Stromberg,7,2
slick1ru2,I'm Not in Love,10cc,8,1
slick1ru2,Let's Stay Together,Al Green,9,1
slick1ru2,How Much I Feel,Ambrosia,10,1
aeb9008,One Last Miracle,Coheed and Cambria,1,9
aeb9008,Blind Side Sonny,Coheed and Cambria,2,8
aeb9008,Welcome Home,Coheed and Cambria,3,7
aeb9008,Devil in Jersey City,Coheed and Cambria,4,6
aeb9008,Searching for Tomorrow,Coheed and Cambria,5,6
aeb9008,Someone Who Can,Coheed and Cambria,6,6
aeb9008,This Fire,Killswitch Engage,7,6
aeb9008,The Running Free,Coheed and Cambria,8,5
aeb9008,The Suffering,Coheed and Cambria,9,5
aeb9008,Von dutch,Charli XCX,10,4
Dpilly,Sarah,Alex G,1,4
Dpilly,Somewhere Tonight,Beach House,2,3
Dpilly,Eperdu,Cocteau Twins,3,3
Dpilly,Sextape,Deftones,4,3
Dpilly,Night,Dr. Dog,5,3
Dpilly,Bavarian Fruit Bread,Hope Sandoval & The Warm Inventions,6,3
Dpilly,Angels,A$AP Rocky,7,2
Dpilly,LVL,A$AP Rocky,8,2
Dpilly,Phoenix,A$AP Rocky,9,2
Dpilly,Thorns,Alex G,10,2
aluer,Leave Me Alone - 2015 Remaster,New Order,1,174
aluer,Heaven Is a Bedroom,TV Girl,2,148
aluer,Hard Times,Ethel Cain,3,114
aluer,So Special,MUNA,4,77
aluer,Regret,New Order,5,57
aluer,She Loves Me,Dora Jar,6,41
aluer,Matter,Sarah Kinsley,7,23
aluer,What Was That,Lorde,8,22
aluer,Her and Her Friend,TV Girl,9,22
aluer,I Know Alone,HAIM,10,19
sincerelyjane,What Was That,Lorde,1,98
sincerelyjane,never in love,Pacific,2,8
sincerelyjane,Headphones On,Addison Rae,3,6
sincerelyjane,"The girl, so confusing version with lorde",Charli XCX & Lorde,4,5
sincerelyjane,No Front Teeth (feat. Aldous Harding),Perfume Genius,5,5
sincerelyjane,Capezio,Perfume Genius,6,4
sincerelyjane,Clean Heart,Perfume Genius,7,4
sincerelyjane,Dion,Perfume Genius,8,4
sincerelyjane,Full On,Perfume Genius,9,4
sincerelyjane,Glory,Perfume Genius,10,4
nikzx,Bluebird,Lana Del Rey,1,9
nikzx,"Henry, Come On",Lana Del Rey,2,3
nikzx,Ride,Lana Del Rey,3,3
nikzx,You Without Me,Brandi Carlile,4,2
nikzx,Tell me I never knew that,Caroline,5,2
nikzx,A Glimmer in the Grass,Deb Talan,6,2
nikzx,A Thousand Springs,Deb Talan,7,2
nikzx,chapter 2*,DUCKWRTH,8,2
nikzx,Grey Scale,DUCKWRTH,9,2
nikzx,Nice to Meet You,grentperez,10,2
palkopupa,I AM,IVE,1,50
palkopupa,CLIK CLAK,BABYMONSTER,2,16
palkopupa,DRIP,BABYMONSTER,3,13
palkopupa,SIGN,izna,4,12
palkopupa,FOREVER,BABYMONSTER,5,10
palkopupa,ATTITUDE,IVE,6,10
palkopupa,Blue Heart,IVE,7,9
palkopupa,Universe,Daesung,8,8
palkopupa,DARE ME,IVE,9,8
palkopupa,Ice Queen,IVE,10,8
elenktra,Deslocado,NAPA,1,144
elenktra,Sailor Song,Gigi Perez,2,55
elenktra,Betcha Gon' Know (The Prologue),Mariah Carey,3,36
elenktra,Zjerm,Shkodra Elektronike,4,35
elenktra,What Was That,Lorde,5,34
elenktra,The Path,Lorde,6,25
elenktra,California,Lorde,7,24
elenktra,Dominoes,Lorde,8,24
elenktra,Fallen Fruit,Lorde,9,24
elenktra,Solar Power,Lorde,10,24
LiterallyWhat,Diva,Model/Actriz,1,8
LiterallyWhat,Cinderella,Model/Actriz,2,4
LiterallyWhat,Doves,Model/Actriz,3,4
LiterallyWhat,Neurasthenia,Lowercase,4,3
LiterallyWhat,Rare Anger,Lowercase,5,3
LiterallyWhat,Severance Denied,Lowercase,6,3
LiterallyWhat,She Takes Me,Lowercase,7,3
LiterallyWhat,Slightly Dazed,Lowercase,8,3
LiterallyWhat,Stairways,Lowercase,9,3
LiterallyWhat,You're A King,Lowercase,10,3
Chromaticahoe,Casings,Ethel Cain,1,12
Chromaticahoe,Abracadabra,Lady Gaga,2,6
Chromaticahoe,Jamrock Land,Alfons,3,3
Chromaticahoe,Weird World,Allie X,4,2
Chromaticahoe,dandelion,Ariana Grande,5,2
Chromaticahoe,we can't be friends (wait for your love) - instrumental,Ariana Grande,6,2
Chromaticahoe,Head in the Wall,Ethel Cain,7,2
Chromaticahoe,Inbred,Ethel Cain,8,2
Chromaticahoe,Michelle Pfeiffer (feat. lil aaron),Ethel Cain,9,2
Chromaticahoe,Sunday Morning,Ethel Cain,10,2
syntheticmtl,Staring At the Dust,Scrim,1,85
syntheticmtl,Reborn,Scrim,2,49
syntheticmtl,Ugly Sunday,Scrim,3,48
syntheticmtl,Gospel of Scott,Scrim,4,34
syntheticmtl,"Physician, Heal Thyself!",Scrim,5,31
syntheticmtl,Warped Lives of Blameless Children,Scrim,6,31
syntheticmtl,Today is A Beautiful Day to Die,Scrim,7,30
syntheticmtl,Vena Amoris,Scrim,8,30
syntheticmtl,#lonelycore,Scrim,9,29
syntheticmtl,Red Mist,Scrim,10,29
Ollydv,Rebel Without a Pause,Public Enemy,1,5
Ollydv,Up North Trip,Mobb Deep,2,4
Ollydv,Hurricane Starang,O.G.C.,3,4
Ollydv,Somebody's Gotta Die - 2014 Remaster,The Notorious B.I.G.,4,4
Ollydv,Butter,A Tribe Called Quest,5,3
Ollydv,Labor,Aesop Rock,6,3
Ollydv,Volcano - Four Tet Instrumental,Antipop Consortium,7,3
Ollydv,Kiara,Bonobo,8,3
Ollydv,The Fever,Bonobo,9,3
Ollydv,Illusions,Cypress Hill,10,3
lilcozyc,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,1,14
lilcozyc,Voulez-Vous,ABBA,2,14
lilcozyc,Comin’ Around Again,Amber Mark,3,14
lilcozyc,Hell N Back (feat. Summer Walker),Bakar,4,14
lilcozyc,BIRDS OF A FEATHER,Billie Eilish,5,14
lilcozyc,misses,Dominic Fike,6,14
lilcozyc,I Got U,Jennifer Lopez,7,14
lilcozyc,Rich Girl,Lake Street Dive,8,14
lilcozyc,Linger - SiriusXM Session,Royel Otis,9,14
lilcozyc,Murder on the Dancefloor - triple j Like A Version,Royel Otis,10,14
maple-lattes,Abracadabra,Lady Gaga,1,9
maple-lattes,Sober,Kelly Clarkson,2,7
maple-lattes,All the Lovers,Kylie Minogue,3,6
maple-lattes,One Minute,Kelly Clarkson,4,5
maple-lattes,Since U Been Gone,Kelly Clarkson,5,5
maple-lattes,Love at First Sight,Kylie Minogue,6,5
maple-lattes,Spinning Around,Kylie Minogue,7,5
maple-lattes,Tension,Kylie Minogue,8,5
maple-lattes,Headphones On,Addison Rae,9,4
maple-lattes,BODYGUARD,Beyoncé,10,4
Mdillonsmith,I'm Flush,Kneecap,1,49
Mdillonsmith,Better Way To Live,Kneecap,2,6
Mdillonsmith,Parful,Kneecap,3,6
Mdillonsmith,3CAG,Kneecap,4,5
Mdillonsmith,Fine Art,Kneecap,5,5
Mdillonsmith,I bhFiacha Linne,Kneecap,6,5
Mdillonsmith,Rhino Ket,Kneecap,7,5
Mdillonsmith,Sick In The Head,Kneecap,8,5
Mdillonsmith,Drug Dealin Pagans,Kneecap,9,4
Mdillonsmith,Harrow Road,Kneecap,10,4
StrngerNTheAlps,Have You Had Enough?,Poppy,1,7
StrngerNTheAlps,The Cost of Giving Up,Poppy,2,7
StrngerNTheAlps,they’re all around us,Poppy,3,7
StrngerNTheAlps,Nowhere Fast - Instrumental,Razor,4,7
StrngerNTheAlps,Thrashdance,Razor,5,7
StrngerNTheAlps,Crystallized,Poppy,6,6
StrngerNTheAlps,Vital,Poppy,7,6
StrngerNTheAlps,Yesterday,Poppy,8,6
StrngerNTheAlps,Evil Invaders,Razor,9,6
StrngerNTheAlps,Legacy Of Doom,Razor,10,6
Fidelmo,berbunga-bunga sendiri,Aruma,1,1
Fidelmo,Ekspektasi,Aruma,2,1
Fidelmo,Sia-Sia,Awdella,3,1
Fidelmo,Train Ride Home,Aya,4,1
Fidelmo,Human,Blu,5,1
Fidelmo,Like a Rolling Stone,Bob Dylan,6,1
Fidelmo,Come Back Around,Boldy James,7,1
Fidelmo,It Factor,Boldy James,8,1
Fidelmo,Tell me I never knew that,Caroline,9,1
Fidelmo,Where I Belong,Caspian,10,1
MorganPog,R.i.p. (duskCOre RemIx),Bring Me the Horizon,1,4
MorganPog,Never Meant,American Football,2,3
MorganPog,BLINDSIDED,Bilmuri,3,3
MorganPog,1x1 (feat. Nova Twins),Bring Me the Horizon,4,3
MorganPog,i apologise if you feel something,Bring Me the Horizon,5,3
MorganPog,i don't know what to say,Bring Me the Horizon,6,3
MorganPog,mother tongue,Bring Me the Horizon,7,3
MorganPog,sugar honey ice & tea,Bring Me the Horizon,8,3
MorganPog,BLOODSUCKA (feat. Debbie Gough),Cody Frost,9,3
MorganPog,Born Again (feat. Doja Cat & RAYE),Lisa,10,3
ladywhiskers94,Casual Affair,Panic! at the Disco,1,1
TheFreeWheelinQ,Background,Ian Taylor,1,5
TheFreeWheelinQ,Multitonal,Plone,2,5
TheFreeWheelinQ,Slow Arp,Plone,3,5
TheFreeWheelinQ,Pretending to...,Tsutchie,4,5
TheFreeWheelinQ,Always Returning,Brian Eno,5,4
TheFreeWheelinQ,My Truth,Cocteau Twins,6,4
TheFreeWheelinQ,Pedion Tou Areos,Keep Shelly In Athens,7,4
TheFreeWheelinQ,And After That...,"Masami Ueda, Shusaku Uchiyama & Syun Nishigaki",8,4
TheFreeWheelinQ,The Space Between Two World,Nujabes,9,4
TheFreeWheelinQ,Departure of the King of Pirates,One Piece,10,4
t_better,Azizam,Ed Sheeran,1,11
t_better,Nobody (R3hab Remix),Dylan Scott & R3HAB,2,5
t_better,I Like It (feat. Pitbull),Enrique Iglesias,3,5
t_better,"April 22, 2025",The View Full Broadcast,4,5
t_better,"Always, Everytime",The Wrecks,5,5
t_better,When You Love Someone,Alexander Stewart,6,4
t_better,Honky Tonk Town,Drew Baldridge,7,4
t_better,Tonight (I'm Lovin' You) (feat. Ludacris & DJ Frank E),Enrique Iglesias,8,4
t_better,The Feeling,Kygo & Sigrid,9,4
t_better,What About Now,Lonestar,10,4
Blazer223,Psychoboost feat danny brown,Jane Remover,1,9
Blazer223,tarot cards,saturdays at your place,2,8
Blazer223,Black Lazarus,Backxwash,3,4
Blazer223,Ghost Town,Kanye West,4,4
Blazer223,Dirge,Arm's Length,5,3
Blazer223,Anxiety Panorama,La Dispute,6,3
Blazer223,Dying to Believe,The Beths,7,3
Blazer223,Waitress in the Sky,The Replacements,8,3
Blazer223,Shoots,acloudyskye,9,2
Blazer223,Gone Country,Alan Jackson,10,2
Lukuzz,Weeds,Sugababes,1,10
Lukuzz,Love Me More,Louise,2,9
Lukuzz,FUFN (Fuck You For Now),Jade,3,8
Lukuzz,Jungle,Sugababes,4,8
Lukuzz,That Girl,Tom Aspaul,5,8
Lukuzz,Baller,Abor & Tynna,6,7
Lukuzz,Crème Brulée,David Archuleta,7,7
Lukuzz,Headphones On,Addison Rae,8,6
Lukuzz,Sorry I'm Here For Someone Else,Benson Boone,9,6
Lukuzz,Breakaway,Mae Muller,10,6
PsykoosiMouru,Kaikki turhat haaveet,Kaikki turhat haaveet,1,8
PsykoosiMouru,Bailubiisi,Kaikki turhat haaveet,2,7
PsykoosiMouru,Juhannus,Kaikki turhat haaveet,3,7
PsykoosiMouru,Anastacia,Kaikki turhat haaveet,4,6
PsykoosiMouru,Kilpipiilea,Kaikki turhat haaveet,5,6
PsykoosiMouru,Lähtevät junat,Kaikki turhat haaveet,6,6
PsykoosiMouru,Talo ja huone,Kaikki turhat haaveet,7,6
PsykoosiMouru,Turvapaikka,Kaikki turhat haaveet,8,6
PsykoosiMouru,Helppo olla hiljaa,Kaikki turhat haaveet,9,5
PsykoosiMouru,Jäähyväiset,Kaikki turhat haaveet,10,5
maybmilli,HATES YOU,XweaponX,1,7
maybmilli,On My Own (feat. Human Garbage),XweaponX,2,6
maybmilli,EVERYBODY BREAKS,XweaponX,3,5
maybmilli,I'm So Bad at Goodbyes,Heavy Heavy Low Low,4,4
maybmilli,B.N.E. (feat. Earth Crisis),XweaponX,5,4
maybmilli,Blighted to Pine,Balmora,6,3
maybmilli,Chip's Journey,Heavy Heavy Low Low,7,3
maybmilli,Hospital Bed Blues,Heavy Heavy Low Low,8,3
maybmilli,I Go Where I'm Kicked,Heavy Heavy Low Low,9,3
maybmilli,Mouthful of Soup,Heavy Heavy Low Low,10,3
tbeest,068 The Swell,Orsak:Oslo,1,2
tbeest,Blue Lotus,Ali,2,1
tbeest,Blood Upon Stone,Cult of Luna,3,1
tbeest,Body in Mind,Dirty Sound Magnet,4,1
tbeest,Insomnia,Dirty Sound Magnet,5,1
tbeest,Lonely Bird,Dirty Sound Magnet,6,1
tbeest,Mr. Robert,Dirty Sound Magnet,7,1
tbeest,Pandora's Dream,Dirty Sound Magnet,8,1
tbeest,Social Media Boy - Live - Black Magic Session,Dirty Sound Magnet,9,1
tbeest,Spirit At Aphelion,Elder,10,1
shiwokoeyo55555,Never Blow Out the Eastern Candle,Absu,1,12
shiwokoeyo55555,Fight Or Fall,Riot,2,8
shiwokoeyo55555,Johnny's Back,Riot,3,6
shiwokoeyo55555,El Corrido de Gregorio Cortez,Maquahuitl,4,4
shiwokoeyo55555,Thundersteel,Riot,5,4
shiwokoeyo55555,Celebration of the Fourth,Samael,6,4
shiwokoeyo55555,To Slay With silent Dagger,Zemial,7,4
shiwokoeyo55555,The Sun Of Tiphareth,Absu,8,3
shiwokoeyo55555,Affront Final,Akitsa,9,3
shiwokoeyo55555,The bombardment,Disclose,10,3
heartoflothar,I Want to Be With You,Sadness,1,8
heartoflothar,Night Attack,Razor,2,6
heartoflothar,3 Libras,A Perfect Circle,3,5
heartoflothar,Autre Temps,Alcest,4,5
heartoflothar,Trap Queen,Fetty Wap,5,5
heartoflothar,Lämna mig ifred,Apati,6,4
heartoflothar,It is What It Is,Blood Orange,7,4
heartoflothar,Fs (S3rl Remix) [feat. S3rl],tmd,8,4
heartoflothar,As Long As,bassvictim,9,3
heartoflothar,TL;DR,Bladee,10,3
sonicgender,Untitled,Fifth Era,1,11
sonicgender,Untitled,Axolotl,2,6
sonicgender,Lost,Cali Life Style,3,3
sonicgender,Untitled,Culver,4,3
sonicgender,Chasing Tales,Machete USA,5,3
sonicgender,The Welcome Invasion,Machete USA,6,3
sonicgender,bang your fuckin' head,the kotzaak klan,7,3
sonicgender,Powerstation Kotzaak,the kotzaak klan,8,3
sonicgender,AUG Freestyle,Babyfather,9,2
sonicgender,fonda,Babyfather,10,2
PorkOfCrime,By a Waterfall (from Footlight Parade),The Chorines,1,5
PorkOfCrime,Holiday Road - National Lampoon's Vacation,Lindsey Buckingham,2,4
PorkOfCrime,Medley: Get Up Offa That Thing/Release The Pressure,James Brown,3,3
PorkOfCrime,Back That Azz Up,Juvenile,4,3
PorkOfCrime,Does Your Mother Know,ABBA,5,2
PorkOfCrime,Rain Drops Keep Falling On My Head,B.J. Thomas,6,2
PorkOfCrime,Must Be Santa,Bob Dylan,7,2
PorkOfCrime,Raindrops Keep Fallin' On My Head,Dean Martin,8,2
PorkOfCrime,Change Partners,Frank Sinatra,9,2
PorkOfCrime,You Make Me Feel So Young - Remastered 1998,Frank Sinatra,10,2
kitesy,Black Mass,Warlord,1,4
kitesy,Penny For A Poor Man,Warlord,2,4
kitesy,Equimanthorn,Bathory,3,3
kitesy,Cherry-Coloured Funk,Cocteau Twins,4,3
kitesy,Maryanne,Riot,5,3
kitesy,Street Jammer,Slough Feg,6,3
kitesy,This Love (Taylor’s Version),Taylor Swift,7,3
kitesy,Chains Of Fire,Virgin Steele,8,3
kitesy,Flames of the Black Star (The Arrows of Herakles),Virgin Steele,9,3
kitesy,Fairytales,2 Brothers on the 4th Floor,10,2
Laevateinn,Lavender Blue (Dilly Dilly) - Instrumental,Fred Mollin,1,6
Laevateinn,Beauty and the Beast,Alan Menken,2,3
Laevateinn,Bedtime,Alan Menken,3,3
Laevateinn,Meg's Garden,Alan Menken,4,3
Laevateinn,Breaking the Barriers of Hope,Ancient Death,5,3
Laevateinn,Breathe - Transcend (Into the Glowing Streams of Forever),Ancient Death,6,3
Laevateinn,Echoing Chambers Within the Dismal Mind,Ancient Death,7,3
Laevateinn,Ego Dissolution,Ancient Death,8,3
Laevateinn,Journey to the Inner Soul,Ancient Death,9,3
Laevateinn,Unspoken Oath,Ancient Death,10,3
highwaycorsair,Endless Skies,Ashbury,1,4
highwaycorsair,Hard Fight,Ashbury,2,4
highwaycorsair,Madman,Ashbury,3,4
highwaycorsair,Mystery Man,Ashbury,4,4
highwaycorsair,No Mourning,Ashbury,5,4
highwaycorsair,Take Your Love Away,Ashbury,6,4
highwaycorsair,The Warning,Ashbury,7,4
highwaycorsair,Twilight,Ashbury,8,4
highwaycorsair,Vengeance,Ashbury,9,4
highwaycorsair,All Day and All of the Night,Praying Mantis,10,3
cfisk17,The Microdome,demon bitch,1,3
cfisk17,In Aeturnum,While Heaven Wept,2,3
cfisk17,"Ea, Lord of the Depths",Burzum,3,2
cfisk17,Beyond the Pillars,demon bitch,4,2
cfisk17,Hellfriends,demon bitch,5,2
cfisk17,Soldiers of Obscurity,demon bitch,6,2
cfisk17,The Quickening,demon bitch,7,2
cfisk17,Tower of Dreams,demon bitch,8,2
cfisk17,Skullseeker,Eternal Champion,9,2
cfisk17,Benediction,Helstar,10,2
WalkingDeadpan,Blades on the Rampart,Chamber Mage,1,10
WalkingDeadpan,In Battle,Chamber Mage,2,9
WalkingDeadpan,Beyond the Lighthouse,Chamber Mage,3,8
WalkingDeadpan,Bishop’s Vengeance,Chamber Mage,4,7
WalkingDeadpan,Space Road,Casiopea,5,6
WalkingDeadpan,The Length of the Chain,Chamber Mage,6,6
WalkingDeadpan,To Spires Deep and Caverns High,Chamber Mage,7,6
WalkingDeadpan,Midnight Rendezvous,Casiopea,8,5
WalkingDeadpan,Tears of the Star,Casiopea,9,5
WalkingDeadpan,Steel the Light,Q5,10,5
baconandcider,Iron Man,Black Sabbath,1,3
baconandcider,Behind the Wall of Sleep,Black Sabbath,2,2
baconandcider,Black Sabbath,Black Sabbath,3,2
baconandcider,Hand of Doom,Black Sabbath,4,2
baconandcider,Hole in the Sky,Black Sabbath,5,2
baconandcider,Megalomania,Black Sabbath,6,2
baconandcider,N.I.B.,Black Sabbath,7,2
baconandcider,Paranoid,Black Sabbath,8,2
baconandcider,Rat Salad,Black Sabbath,9,2
baconandcider,Sabbra Cadabra,Black Sabbath,10,2
Eduardo_Bardo,Blood Fire Death,Bathory,1,4
Eduardo_Bardo,For All Those Who Died,Bathory,2,4
Eduardo_Bardo,Pace 'till Death,Bathory,3,4
Eduardo_Bardo,The Golden Walls of Heaven,Bathory,4,4
Eduardo_Bardo,Dies Irae,Bathory,5,3
Eduardo_Bardo,Enter the Eternal Fire,Bathory,6,3
Eduardo_Bardo,Holocaust,Bathory,7,3
Eduardo_Bardo,delusionalism,MASS OF THE FERMENTING DREGS,8,3
Eduardo_Bardo,Equimanthorn,Bathory,9,2
Eduardo_Bardo,Odens Ride Over Nordland,Bathory,10,2
Rattrocker,Boy's No Good,Rise Against,1,3
Rattrocker,Demon Fire,AC/DC,2,2
Rattrocker,Let There Be Rock,AC/DC,3,2
Rattrocker,Riff Raff,AC/DC,4,2
Rattrocker,Rock N Roll Train,AC/DC,5,2
Rattrocker,Shot in the Dark,AC/DC,6,2
Rattrocker,Sin City,AC/DC,7,2
Rattrocker,Stiff Upper Lip,AC/DC,8,2
Rattrocker,Whole Lotta Rosie,AC/DC,9,2
Rattrocker,Amber Changing,Rise Against,10,2
pornando,Aquelas Coisas - Ao Vivo,pumapjl,1,6
pornando,Ai Calica - Ao Vivo,pumapjl,2,5
pornando,Intro - Ao Vivo,pumapjl,3,5
pornando,Mar - Ao Vivo,pumapjl,4,5
pornando,"Mar, Pt. 2 - Ao Vivo",pumapjl,5,5
pornando,Praga - Ao Vivo,pumapjl,6,5
pornando,FR Twenty Twentysix,Kenoma,7,4
pornando,Little Love,Kenoma,8,4
pornando,Nordhafen,Kenoma,9,4
pornando,Scatafascio,Kenoma,10,4
cinnymoncinder,?,[unknown],1,17
cinnymoncinder,33,Sinéad O'Connor,2,5
cinnymoncinder,How About I Be Me,Sinéad O'Connor,3,5
cinnymoncinder,I Don't Know How to Love Him,Sinéad O'Connor,4,5
cinnymoncinder,The Glory of Jah,Sinéad O'Connor,5,5
cinnymoncinder,1000 Mirrors,Asian Dub Foundation,6,4
cinnymoncinder,Ordinary World,Duran Duran,7,4
cinnymoncinder,Fire on Babylon,Sinéad O'Connor,8,4
cinnymoncinder,If You Had a Vineyard,Sinéad O'Connor,9,4
cinnymoncinder,Nothing Compares 2 U,Sinéad O'Connor,10,4
gansobomb,The Voices From Beneath the Well,Chthe'ilist,1,3
gansobomb,A Loving Act,Iron Lung,2,3
gansobomb,A Veiled Eye,Iron Lung,3,3
gansobomb,Acres Of Skin,Iron Lung,4,3
gansobomb,Adapting,Iron Lung,5,3
gansobomb,Cog II,Iron Lung,6,3
gansobomb,Everything Is A Void,Iron Lung,7,3
gansobomb,Failure,Iron Lung,8,3
gansobomb,HeLa Cells,Iron Lung,9,3
gansobomb,Hospital Tile,Iron Lung,10,3
xeleonzzz,Critical Acclaim,Avenged Sevenfold,1,2
xeleonzzz,Doing Time,Avenged Sevenfold,2,2
xeleonzzz,Nightmare,Avenged Sevenfold,3,2
xeleonzzz,Another World,Gojira,4,2
xeleonzzz,The Trooper - 2015 remaster,Iron Maiden,5,2
xeleonzzz,The Fight Song,Marilyn Manson,6,2
xeleonzzz,Hangar 18 - 2004 Remix,Megadeth,7,2
xeleonzzz,Helpless - Remastered,Metallica,8,2
xeleonzzz,Seek & Destroy - Remastered,Metallica,9,2
xeleonzzz,Chapter Four,Avenged Sevenfold,10,1
TwOne97,Slip,Quicksand,1,6
TwOne97,All I Had (I Gave),Crowbar,2,3
TwOne97,Will That Never Dies,Crowbar,3,3
TwOne97,Freezing Process,Quicksand,4,3
TwOne97,Conquering,Crowbar,5,2
TwOne97,High Rate Extinction,Crowbar,6,2
TwOne97,Negative Pollution,Crowbar,7,2
TwOne97,Murder,Helmet,8,2
TwOne97,God of Emptiness,Morbid Angel,9,2
TwOne97,28 Hz Scream - Original,Posij,10,2
Tuomio13,Abstraction,1/4 Dead Sessions,1,4
Tuomio13,Consume Like a Billionaire,1/4 Dead Sessions,2,4
Tuomio13,Fast Fashion - Cheap Brain,1/4 Dead Sessions,3,4
Tuomio13,Grind is Protest (Agathocles cover),1/4 Dead Sessions,4,4
Tuomio13,Monetized Addiction,1/4 Dead Sessions,5,4
Tuomio13,No Morals,1/4 Dead Sessions,6,4
Tuomio13,Our So Called Future,1/4 Dead Sessions,7,4
Tuomio13,Removed From Reality,1/4 Dead Sessions,8,4
Tuomio13,Social Murder,1/4 Dead Sessions,9,4
Tuomio13,Morgue Rat,Lik,10,4
Macemaster1,Bullet in the Head,Rage Against the Machine,1,5
Macemaster1,Know Your Enemy,Rage Against the Machine,2,5
Macemaster1,Wake Up,Rage Against the Machine,3,5
Macemaster1,Chopped in Half,Obituary,4,4
Macemaster1,Radio/Video,System of a Down,5,4
Macemaster1,Dammit,blink-182,6,3
Macemaster1,Far Away Coast,Dropkick Murphys,7,3
Macemaster1,Angeles,Elliott Smith,8,3
Macemaster1,Ballad of Big Nothing,Elliott Smith,9,3
Macemaster1,Between the Bars,Elliott Smith,10,3
arctoa,heavensnight,Wavering,1,6
arctoa,Passerby,Wavering,2,5
arctoa,Liminally,Wavering,3,3
arctoa,Noir,Wavering,4,3
arctoa,The Other Side Of Town,Wavering,5,3
arctoa,Home,All You've Seen,6,2
arctoa,II,All You've Seen,7,2
arctoa,Mavuan Shores,All You've Seen,8,2
arctoa,passage,All You've Seen,9,2
arctoa,Portal,All You've Seen,10,2
vs0,Puente,Gustavo Cerati,1,6
vs0,Rio Babel,Gustavo Cerati,2,5
vs0,Headboard,Lil Ugly Mane,3,4
vs0,Beautiful,Gustavo Cerati,4,3
vs0,Paseo Inmoral,Gustavo Cerati,5,3
vs0,Perdonar Es Divino,Gustavo Cerati,6,3
vs0,Verbo Carne,Gustavo Cerati,7,3
vs0,Alma,Gustavo Cerati,8,2
vs0,Aqui & Ahora (Los Primeros 3 Minutos),Gustavo Cerati,9,2
vs0,Aqui & Ahora (Y Despues),Gustavo Cerati,10,2
Natemesis,Spider Dance,Toby Fox,1,7
Natemesis,Love Rhymes With Hideous Car Wreck,The Blood Brothers,2,6
Natemesis,They Live,Dystopia,3,5
Natemesis,Evidence,Katatonia,4,5
Natemesis,Duvet,bôa,5,4
Natemesis,Cantes de Confesión,Carlos Viola,6,4
Natemesis,Just Like Heaven,Dinosaur Jr.,7,4
